67058,LPM,3
69660,LPM,4
70162,LPM,1
70155,LPM,3
70764,LPM,3
70414,LPM,8
70132,LPM,0
70368,LPM,1
70140,LPM,8
68078,AM2,2
70208,AM2,5
56444,AM2,1
64912,AM2,4
70201,AM2,2
67697,AM2,5
69660,AM2,2
70162,AM2,0
70155,AM2,1
70414,AM2,6
70132,AM2,0
70140,AM2,4
70756,DIS,5
70216,DIS,7
60545,DIS,6
67499,DIS,7
58719,DIS,6
69645,DIS,5
65049,DIS,6
70170,DIS,7
70748,DIS,6
56246,DIS,5
58666,DIS,7
70718,DIS,5
70756,DA2,5
70406,DA2,8
70398,DA2,7
70216,DA2,6
60545,DA2,6
67499,DA2,5
58719,DA2,5
69645,DA2,5
65049,DA2,6
70170,DA2,6
70748,DA2,6
56246,DA2,5
58666,DA2,5
70718,DA2,5
67697,HMD,5
70155,HMD,3
69660,HMD,7
64912,HMD,5
70193,HMD,5
70140,HMD,6
70414,HMD,6
70764,HMD,4
70132,HMD,1
70162,HMD,1
69698,HMD,5
70208,HMD,7
70124,HMD,6
69668,HMD,4
69683,HMD,6
70201,HMD,4
67058,HMD,5
70185,HMD,7
68078,HMD,5
70109,HMD,7
64114,NL2,8
70132,CL2,2
56246,CL2,1
70162,CL2,1
70185,CL2,1
69668,CL2,2
70132,EFD,5
70764,EFD,5
70155,EFD,4
67058,EFD,4
70185,EFD,7
64912,EFD,6
70208,EFD,9
69668,EFD,4
70414,VL2,4
64989,CL2,2
70406,CL2,4
74887,EFD,4
70223,ICT,2
67743,ICT,7
60659,ICT,9
74895,NL2,4
64114,VL2,10
70284,CL2,1
58803,CL2,2
56764,CL2,2
64106,EFD,5
74469,EFD,4
64121,EFD,8
70299,EFD,4
56764,EFD,4
67614,EFD,4
58803,EFD,8
74461,EFD,6
60454,IHS,8
64136,IHS,7
74096,IHS,6
70315,IHS,7
60560,IHS,7
60454,NL2,8
70261,NL2,7
60484,NL2,4
74454,NL2,6
56239,NL2,3
74439,NL2,4
64106,NL2,3
74469,NL2,5
60712,NL2,6
67636,NL2,3
67773,NL2,7
64121,NL2,3
64136,NL2,7
70269,NL2,5
74104,NL2,7
64152,NL2,6
70284,NL2,6
74446,NL2,5
70299,NL2,2
74096,NL2,3
70315,NL2,5
56764,NL2,2
60705,NL2,2
69637,NL2,4
67614,NL2,3
58803,NL2,5
74461,NL2,5
60560,NL2,7
60705,VL2,3
74454,EFD,9
69683,LTU,5
